year,total_pop,white_pop,black_pop,hispanic_pop,asian_pop,native_pop,islander_pop,multi_race_pop,median_income,poverty_rate,unemployment_rate,unemployed_15_weeks,labor_force_participation_rate,hs_grad_rate,bachelors_grad_rate,zhvi,crude_rate_suicide,crude_rate_od,crimes_against_society,fraud_and_other_financial_crimes,property_crime,violent_crime,youth_not_in_school,youth_in_foster_care,youth_living_in_poverty,total_crime_count,log_total_crime_count,youth_school_poverty_interaction,poverty_income_interaction,unemployment_youth_interaction,poverty_rate_squared,median_income_squared,poverty_to_income_ratio,youth_to_total_pop_ratio,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
2022,1885200,0.793,0.005,0.135,0.013,0.008,0.002,0.043,72580,0.0819999999999999,0.0279999999999999,0.008,0.63,0.92,0.3229999999999999,471894.0142,22.4,11.7,2705.0,263.0,1458.5,1902.0,25000.0,167.0,61000.0,6328.5,8.752976523076883,2049.9999999999977,5951.559999999993,699.9999999999975,0.006723999999999984,5267856400,1.1297722544467547e-06,0.01326118541205951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1865000,0.788,0.007,0.133,0.014,0.007,0.001,0.051,76920,0.093,0.036,0.0139999999999999,0.629,0.913,0.307,412975.7518,19.4,13.2,2681.5,262.0,1417.5,1805.5,23000.0,167.0,60000.0,6166.5,8.727048848403511,2139.0,7153.56,827.9999999999999,0.008649,5916686400,1.2090326438813847e-06,0.012332433065719536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1807950,0.802,0.007,0.131,0.013,0.008,0.0,0.0385,66730,0.091,0.055,0.009,0.633,0.913,0.309,309840.0819,26.3,6.9,2451.5,245.0,1535.0,1650.5,24000.0,167.0,64166.666666666664,5882.0,8.679822114864455,2184.0,6072.43,1320.0,0.008281,4452892900,1.3636840448966747e-06,0.01327469605094386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1750900,0.816,0.007,0.129,0.012,0.009,0.0,0.026,65990,0.071,0.0289999999999999,0.006,0.643,0.915,0.287,272612.0271,21.9,9.9,3041.5,222.0,1888.5,1741.0,20000.0,180.0,58000.0,6893.0,8.83840674707681,1419.9999999999998,4685.29,579.9999999999981,0.0050409999999999995,4354680100,1.0759042899789365e-06,0.011422690374841296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1719600,0.819,0.005,0.127,0.016,0.011,0.0,0.022,58730,0.115,0.0289999999999999,0.006,0.6409999999999999,0.909,0.2769999999999999,243811.1479,32.6,10.0,3479.5,297.0,2251.5,1947.5,26000.0,169.0,63000.0,7975.5,8.984254997741052,2990.0,6753.950000000001,753.9999999999974,0.013225,3449212900,1.9580800599342766e-06,0.015119786508614499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1682100,0.821,0.01,0.124,0.013,0.01,0.0,0.025,60210,0.1169999999999999,0.032,0.008,0.639,0.908,0.268,218574.1772,23.9,5.1,3399.0,295.0,2585.5,1894.0,26000.0,169.0,67000.0,8173.5,9.008774831815469,3041.9999999999973,7044.569999999993,832.0,0.013688999999999975,3625244100,1.943166531032534e-06,0.015456860200427917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1650700,0.825,0.01,0.123,0.014,0.011,0.0,0.02,56560,0.111,0.037,0.011,0.638,0.904,0.276,200402.8294,23.0,7.8,3169.0,304.0,2726.5,1936.0,24000.0,150.0,76000.0,8135.5,9.004115391100669,2664.0,6278.16,888.0,0.012321,3199033600,1.962482982974134e-06,0.014539277555414336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,12296100,0.585,0.13,0.184,0.06,0.001,0.0,0.04,78020,0.095,0.046,0.021,0.6409999999999999,0.904,0.377,240521.7988,11.5,13.5,4705.5,1169.5,10149.0,16939.5,162000.0,3228.75,425000.0,32963.5,10.40318650383037,15390.0,7411.9,7452.0,0.009025,6087120400,1.2176208969380039e-06,0.013174908046054598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,12368800,0.59,0.132,0.181,0.057,0.001,0.0,0.039,79250,0.107,0.061,0.038,0.63,0.902,0.371,219795.7167,11.8,16.4,3370.5,750.5,6397.0,10560.0,175000.0,3228.75,442000.0,21078.0,9.956032563199894,18725.0,8479.75,10675.0,0.011448999999999999,6280562500,1.3501406922310128e-06,0.014148501540286726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12365550,0.5994999999999999,0.134,0.1785,0.0565,0.001,0.005,0.0305,74330,0.08,0.093,0.021,0.626,0.904,0.376,198998.1355,12.1,15.9,173.0,31.5,565.5,614.0,165500.0,3228.75,459666.6666666667,1384.0,7.233455418621439,13240.0,5946.400000000001,15391.5,0.0064,5524948900,1.0762669680214177e-06,0.013383956768283111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,12362300,0.609,0.136,0.176,0.056,0.001,0.01,0.022,74400,0.093,0.04,0.016,0.6459999999999999,0.898,0.358,192383.4331,10.5,9.5,228.5,46.0,608.0,674.5,156000.0,3083.0,436000.0,1557.0,7.351158226430694,14508.0,6919.2,6240.0,0.008649,5535360000,1.2499831991505491e-06,0.012619010004690874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12438400,0.61,0.136,0.175,0.056,0.01,0.01,0.022,70150,0.103,0.044,0.018,0.647,0.895,0.351,187366.3672,10.6,11.8,228.5,45.0,715.5,740.0,154000.0,3162.0,457000.0,1729.0,7.455876687491824,15862.0,7225.45,6776.0,0.010608999999999999,4921022500,1.4682613220053883e-06,0.012381012639807962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,12496600,0.613,0.137,0.174,0.054,0.01,0.0,0.021,64610,0.109,0.05,0.023,0.647,0.8909999999999999,0.344,179393.3113,12.6,13.2,183.5,56.5,704.5,784.0,177000.0,3264.0,486000.0,1728.5,7.455587628377224,19293.0,7042.49,8850.0,0.011881,4174452100,1.6870192382102118e-06,0.014163851434482065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,12491200,0.618,0.137,0.171,0.053,0.01,0.01,0.019,61390,0.121,0.059,0.03,0.653,0.888,0.34,171464.995,10.1,11.7,169.5,53.0,794.5,874.5,169000.0,3406.0,512000.0,1891.5,7.545653985311604,20449.0,7428.19,9971.0,0.014641,3768732100,1.9709729439168607e-06,0.01352952370232454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6639400,0.761,0.091,0.078,0.025,0.001,0.0,0.044,70030,0.104,0.031,0.01,0.632,0.902,0.296,220388.4363,13.7,22.2,5375.0,946.0,4978.5,7544.0,90000.0,1808.5,243000.0,18843.5,9.843976373112582,9360.0,7283.12,2790.0,0.010816,4904200900,1.485056617783553e-06,0.01355543971511888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,6601300,0.767,0.086,0.077,0.023,0.001,0.0,0.045,70190,0.104,0.039,0.02,0.628,0.906,0.289,194269.7895,18.3,25.0,5695.5,756.5,4911.5,7162.0,96000.0,1808.5,249000.0,18525.5,9.82695741854618,9984.0,7299.759999999999,3744.0,0.010816,4926636100,1.4816714393583222e-06,0.014542587892901717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,6556550,0.7765,0.089,0.0745,0.0235,0.0015,0.0,0.034,66810,0.121,0.074,0.013,0.63,0.902,0.289,168872.5999,16.1,21.4,4034.0,684.0,4456.5,5541.0,92000.0,1808.5,263500.0,14715.5,9.596724592271554,11132.0,8084.009999999999,6808.0,0.014641,4463576100,1.811079013934831e-06,0.014031767616846113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,6511800,0.786,0.092,0.072,0.024,0.002,0.0,0.023,66690,0.1009999999999999,0.033,0.01,0.6459999999999999,0.8959999999999999,0.2689999999999999,156859.744,12.6,12.8,2403.5,364.5,2588.0,2789.0,90000.0,1595.0,231000.0,8145.0,9.005282288208358,9089.99999999999,6735.689999999993,2970.0,0.01020099999999998,4447556100,1.5144472267622302e-06,0.0138210611780059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6487100,0.79,0.093,0.071,0.023,0.01,0.0,0.022,59890,0.1159999999999999,0.034,0.009,0.65,0.89,0.271,146742.0092,18.1,14.6,1332.0,155.0,816.0,1001.5,87000.0,1710.0,275000.0,3304.5,8.103343026773633,10091.99999999999,6947.239999999993,2958.0,0.013455999999999975,3586812100,1.9368519477049956e-06,0.013411229453649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,6459400,0.794,0.091,0.07,0.021,0.01,0.0,0.024,58870,0.114,0.035,0.011,0.642,0.8859999999999999,0.268,136933.5788,16.7,17.3,1073.0,84.0,393.5,456.5,98000.0,1971.0,282000.0,2007.0,7.60489448081162,11172.0,6711.18,3430.0000000000005,0.012996,3465676900,1.936437295102852e-06,0.015171685424081892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6431400,0.798,0.091,0.068,0.021,0.01,0.0,0.021,56090,0.118,0.044,0.016,0.647,0.884,0.256,129575.7049,15.7,15.3,757.0,39.0,101.5,132.5,91000.0,1958.0,301000.0,1030.0,6.93828448401696,10738.0,6618.62,4003.9999999999995,0.013923999999999999,3146088100,2.103724305146993e-06,0.014149327650382864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3101000,0.829,0.036,0.068,0.024,0.001,0.002,0.039,76320,0.094,0.0279999999999999,0.0069999999999999,0.68,0.935,0.3229999999999999,202868.0935,16.4,7.2,2933.0,409.5,2955.0,3391.0,30000.0,736.25,86000.0,9688.5,9.178798103966304,2820.0,7174.08,839.999999999997,0.008836,5824742400,1.2316400466450912e-06,0.009674295493616416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3093200,0.831,0.034,0.067,0.023,0.003,0.001,0.041,72430,0.0969999999999999,0.039,0.017,0.6709999999999999,0.933,0.305,183393.9512,15.9,9.9,2749.5,423.0,2935.0,3540.0,31000.0,736.25,91000.0,9647.5,9.174557741836413,3006.9999999999973,7025.709999999993,1209.0,0.009408999999999982,5246104900,1.3392055887672392e-06,0.010021980466190203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3076700,0.842,0.0365,0.065,0.023,0.003,0.0055,0.03,68820,0.092,0.052,0.011,0.669,0.931,0.295,167728.4025,16.9,8.2,3033.5,354.0,3499.0,3312.5,31000.0,736.25,93166.66666666669,10199.0,9.230142999272362,2852.0,6331.44,1612.0,0.008464,4736192400,1.336801267055114e-06,0.010075727215611787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3060200,0.853,0.039,0.063,0.023,0.003,0.01,0.019,66050,0.095,0.027,0.006,0.7,0.926,0.293,160042.2904,17.4,4.6,3333.0,449.5,3685.0,3239.5,34000.0,624.0,92000.0,10707.0,9.278746404640245,3230.0,6274.75,918.0,0.009025,4362602500,1.4382825392499735e-06,0.011110381311554372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3056800,0.855,0.034,0.061,0.026,0.01,0.0,0.02,68720,0.089,0.026,0.008,0.6920000000000001,0.923,0.29,152433.2084,14.9,5.4,3023.0,419.0,3305.5,2640.5,32000.0,649.0,97000.0,9388.0,9.147294070258548,2848.0,6116.08,832.0,0.007921,4722438400,1.2950917477917957e-06,0.01046846032829746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,3045600,0.859,0.031,0.059,0.027,0.01,0.0,0.02,63480,0.091,0.031,0.01,0.6890000000000001,0.921,0.289,146369.8961,16.2,7.4,4142.5,586.0,4914.5,3594.0,32000.0,672.0,88000.0,13237.0,9.490846760678869,2912.0,5776.68,992.0,0.008281,4029710400,1.4334997873379436e-06,0.010506957411689844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3030400,0.866,0.033,0.057,0.024,0.01,0.0,0.017,59090,0.098,0.036,0.01,0.6970000000000001,0.918,0.284,141827.5742,14.1,7.0,3943.0,583.5,5484.5,3811.5,27000.0,1000.0,105000.0,13822.5,9.534125321408242,2646.0,5790.820000000001,971.9999999999999,0.009604000000000001,3491628100,1.658458986986174e-06,0.008909711949012689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2838500,0.733,0.046,0.131,0.03,0.004,0.0,0.055,73040,0.105,0.026,0.009,0.665,0.921,0.356,203653.6958,23.0,21.6,3727.5,598.0,3997.5,4655.0,37000.0,1017.75,94000.0,12978.0,9.471087945687758,3885.0,7669.2,962.0,0.011024999999999998,5334841600,1.43754877397626e-06,0.013035049133327767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2843100,0.734,0.047,0.129,0.03,0.004,0.0,0.056,75980,0.071,0.034,0.015,0.665,0.919,0.354,181244.1296,23.0,16.0,3804.5,474.5,3972.0,4783.0,38000.0,1017.75,92000.0,13034.0,9.475393326367602,2697.9999999999995,5394.58,1292.0,0.0050409999999999995,5772960400,9.344441373501269e-07,0.01336568767694148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2827150,0.7455,0.051,0.1255,0.0289999999999999,0.005,0.0,0.044,73080,0.093,0.0579999999999999,0.009,0.6679999999999999,0.918,0.351,161331.4655,22.9,15.3,3576.5,463.0,4251.0,4139.5,35166.666666666664,1017.75,98833.33333333331,12430.0,9.427948631791716,3270.4999999999995,6796.44,2039.6666666666629,0.008649,5340686400,1.2725605834621858e-06,0.01243890639964638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2811200,0.757,0.055,0.122,0.028,0.006,0.0,0.032,73150,0.095,0.032,0.009,0.6709999999999999,0.918,0.34,149943.5409,20.6,7.3,3528.5,652.0,4270.0,4392.0,33000.0,1078.0,101000.0,12842.5,9.46059312576901,3135.0,6949.25,1056.0,0.009025,5350922500,1.2986835449959674e-06,0.011738755073009722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2814700,0.76,0.054,0.12,0.028,0.01,0.0,0.032,63940,0.075,0.034,0.01,0.6679999999999999,0.91,0.3379999999999999,142936.7128,24.7,7.0,3883.0,723.0,4554.5,4448.5,32000.0,1035.0,103000.0,13609.0,9.518560095645512,2400.0,4795.5,1088.0,0.005625,4088323600,1.1729563191066765e-06,0.011368880744349044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2817600,0.761,0.053,0.119,0.03,0.01,0.0,0.03,57870,0.147,0.036,0.012,0.6679999999999999,0.91,0.337,136262.9024,22.4,6.5,3889.5,810.5,4709.0,4370.0,35000.0,992.0,104000.0,13779.0,9.53097354456765,5145.0,8506.89,1260.0,0.021608999999999996,3348936900,2.5401323633598863e-06,0.012421914955311274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2817000,0.765,0.056,0.117,0.027,0.01,0.0,0.029,56810,0.1119999999999999,0.04,0.015,0.674,0.905,0.3279999999999999,131386.1313,17.3,6.5,3509.5,852.5,5047.5,4537.5,36000.0,966.0,99000.0,13947.0,9.543091407795542,4031.9999999999964,6362.719999999995,1440.0,0.012543999999999979,3227376100,1.971449191177763e-06,0.012779548179074129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
